Unnamed: 0,Text,Grade
14,"It was announced from the palace that the King would soon make a long journey. 
On the way to his destination, the King and his party would spend a few nights at Camdenton Manor. The lord of the manor knew what this meant. The king traveled with his Queen, his knights, squires, and other members of his court. There could be a hundred mouths to feed! 
Preparations for the visit began at once. The lord and lady of the manor had their serfs to help them. The serfs lived in huts provided for them on the lord's estate, each with its own plot of land. In return, they were bound to serve the lord. They farmed his land, managed his manor house, and if there was a war, they had to go to battle with the lord and the King. 
But now they prepared. 
The manor had its own church, which was attended by everyone on the estate. 
The manor house had to be cleaned, the rooms readied, tents set up for the horsemen, fields fenced for the horses. And above all, provisions had to be gathered for the great feast. 
The Royal Suite was redecorated. 
Silk was spun, new fabric was woven. 
The Royal Crest was embroidered on linen and painted on the KingOs chair. 
The lord and his party went hunting and hawking for fresh meat. 
Hunting was a sport for the rich only. The wild animals that lived on the lord's estate belonged to him. Anyone caught poaching--hunting illegally--was severely punished. 
Falcons and hawks were prized as pets. They were trained to attack birds for their masters to capture. 
They trapped rabbits and birds of all kinds, and fished for salmon and eels and trout. 
Serfs hid in bushes and caught birds in traps. They set ferrets in burrows to chase out rabbits. 
There were fruits and vegetables growing in the garden, herbs and flowers for sauces and salads, and bees made honey for sweetening. 
",0.0
15,"In a lonely lighthouse, far from city and town, far form the comfort of friends, lived a kindhearted cat named Pandora. 
She had been living in this lighthouse all alone for four long years, and it was beginning to wear. She found herself sighing long, deep, lonely sighs. She sat on the rocks overlooking the waves far too long. Sometimes her nose got a sunburn. 
And at night, when she tried to read by the lantern light, her mind wandered and she would think for hours on her childhood when she had friends and company. 
Why did Pandora accept this lonely lighthouse life? 
Because a lighthouse had once saved her. 
When Pandora was but a kitten, she and her father had gone sailing aboard a grand schooner, bound for a new country. Pandora's mother had stayed behind, with the baby, to join them later. 
And while they were at sea, Pandora and her father were shaken from their beds one night by an awful twisting of the ship's great bow. 
""Stay here, Pandora!"" her father had commanded. ""Stay here and wait until I come for you!"" 
They were in a terrible storm. The wind was howling, and the waves crashed hard upon them. Worse, a deep fog had spread itself all over the water, and it is fog that will bring a ship to its end. Fog that will blind a sailor's eyes until his ship has hit the jagged shore and torn itself to pieces. 
Pandora's father knew this as he worked with the others to keep the ship's sails aloft and his daughter trembled in her bed. He knew what somber danger they were in. 
But Pandora's father was a brave cat and he would not give up hope. He would hold tight to the riggings with the others until help, in whatever form might come to them. 
In time, the winds began to settle and the waves grew smaller. But the dense fog refused to lift. 
The ship's captain was clearly worried. For he knew these waters they sailed in. He knew the long history of ships gone down. 
And he carried little hope that help might come to them, that someone might lead them away from the deadly shore. For only a lighthouse might show them the way, and there had been no working light on these waters for a hundred years. 
So it was with much bewilderment, and amazement, and overwhelming joy that he heard, first, the deep, clear sound of a foghorn, then saw before him a light. Yes, a light! And it was not the light of another ship or small boat. Only a very powerful lamp could make itself seen through a fog like this. Only the lamp of a lighthouse. 
""Pull leeward!"" cried the captain. ""Away from the light!"" 
And everyone pulled hard on the riggings to make the ship turn, turn away from the dangerous shore. 
",0.0
16,"Somehow, on the river, it seemed like summer would never end. But of course it did. 
On my last day, I got up extra early and crept down to the dock. The air was cool and a low pearly fog hung over the river. I untied the raft and quietly drifted downstream. 
Ahead of me, through the fog, I saw two deer moving across the river, a doe and a fawn. When they reached the shore, the doe leaped easily up the steep bank, then turned to wait for her baby. But the fawn was in trouble. It kept slipping down the muddy bank, The doe returned to the water to help, but the more the fawn struggled, the deeper it got stuck in the mud. 
I pushed off the river bottom and drove the raft hard onto the muddy bank, startling the doe. Then I dropped into the water. I was ankle-deep in mud. 
You're okay,"" I whispered to the fawn, praying that the raft would calm it. ""I won't hurt you."" 
Gradually the fawn stopped struggling, as if it understood that I was there to help. I put my arms around it and pulled. It barely moved. I pulled again, then again. Slowly the fawn eased out of the mud, and finally it was free. Carefully I carried the fawn up the bank to its mother. 
Then, quietly, I returned to the raft. From there I watched the doe nuzzle and clean her baby, and I knew what I had to do. I pulled the stub of a crayon from my pocket, and drew the fawn, in all its wildness, onto the old gray boards of the raft. When I had finished, I knew it was just right. 
",0.0
17,"The Rodent, for that was the boat's name, proved to be very well made and very well suited to the sea. And Amos, after one miserable day of seasickness, proved to be a natural sailor, very well suited to the ship.
He was enjoying his trip immensely. It was beautiful weather. Day and night he moved up and down, up and down, on waves as big as mountains, and he was full of wonder, full of enterprise, and full of love for life.
One night, in a phosphorescent sea, he marveled at the sight of some whales spouting luminous water; and later, lying on the deck of his boat gazing at the immense, starry sky, the tiny mouse Amos, a little speck of a living thing in the vast living universe, felt thoroughly akin to it all. Overwhelmed by the beauty and mystery of everything, he rolled over and over and right off the deck of his boat and into the sea.
""Help!"" he squeaked as he grabbed desperately at the Rodent. But it evaded his grasp and went bowling along under full sail, and he never saw it again.
And there he was! Where? In the middle of the immense ocean, a thousand miles from the nearest shore, with no one else in sight as far as the eye could see and not even so much as a stick of driftwood to hold on to. ""Should I try to swim home?"" Amos wondered. ""Or should I just try to stay afloat?"" He might swim a mile, but never a thousand. He decided to just keep afloat, treading water and hoping that something--who knows what?--would turn up to save him. But what if a shark, or some big fish, a horse mackerel, turned up? What was he supposed to do to protect himself? He didn't know.
Morning came, as it always does. He was getting terribly tired. He was a very small, very cold, very wet and worried mouse. There was still nothing in sight but the empty sea. Then, as if things weren't bad enough, it began to rain.
At last the rain stopped and the noonday sun gave him a bit of cheer and warmth in the vast loneliness; but his strength was giving out. He began to wonder what it would be like to drown. Would it take very long? Would it feel just awful? Would his soul go to heaven? Would there be other mice there?
As he was asking himself these dreadful questions, a huge head burst through the surface of the water and loomed up over him. It was a whale. ""What sort of fish are you?"" the whale asked. ""You must be one of a kind!""
""I'm not a fish,"" said Amos. ""I'm a mouse, which is a mammal, the highest form of life. I live on land.""
""Holy clam and cuttlefish!"" said the whale. ""I'm a mammal myself, though I live in the sea. Call me Boris,"" he added.
Amos introduced himself and told Boris how he came to be there in the middle of the ocean. The whale said he would be happy to take Amos to the Ivory Coast of Africa, where he happened to be headed anyway, to attend a meeting of whales from all the seven seas. But Amos said he'd had enough adventure to last him a while. He wanted only to get back home and hoped the whale wouldn't mind going out of his way to take him there.
""Not only would I not mind,"" said Boris, ""I would consider it a privilege. What other whale in the all the world ever had the chance to get to know such a strange creature as you! Please climb aboard."" And Amos got on Boris's back.
""Are you sure you're a mammal?"" Amos asked. ""You smell more like a fish."" Then Boris the whale went swimming along, with Amos the mouse on his back.

",0.0
18,"Who are you? the lion yelled at my father.
My name is Elmer Elevator.
Where do you think you are going?
I'm going home, said my father.
That's what you think! said the lion. Ordinarily I'd save you for afternoon tea, but I happen to be upset enough and hungry enough to eat you right now. And he picked up my father in his front paws to feel how fat he was.
My father said, Oh, please, Lion, before you eat me, tell me why you are so particularly upset today.
It's my mane, said the lion, as he was figuring out how many bites a little boy would make. You see what a dreadful mess it is, and I don't seem to be able to do anything about it. My mother is coming over on the dragon this afternoon, and if she sees me this way I'm afraid she'll stop my allowance. She can't stand messy manes! But I'm going to eat you now, so it won't make any difference to you.
Oh, wait a minute, said my father, and I'll give you just the things you need to make your mane a tidy and beautiful. I have them here in my pack.
You do? said the lion, Well, give them to me, and perhaps I'll save you for afternoon tea after all, and he put my father down on the ground.
My father opened the pack and took out the comb and the brush and the seven hair ribbons of different colors. Look, he said, I'll show you what to do on your forelock, where you can watch me. First you brush a while, and then you comb, and then you brush again until all the twigs and snarls are gone. Then you divide it up into three and braid it like this and tie a ribbon around the end.
Ad my father was doing this, the lion watched very carefully and began to look much happier. When my father tied the ribbon he was all smiles. Oh, that's wonderful, really wonderful! said the lion. Let me have the comb and brush and see if I can do it. So my father gave him the comb and brush and the lion began busily grooming his mane. As a matter of fact, he was so busy that he didn't even know when my father left.
",0.0
19,"Thousands of years ago, our ancestors invented the map. 
Ancient maps were crude but very useful tools. They helped people find food, clean water, and the way back home--even when home was a cave. 
As civilizations grew, better maps were needed. 
The oldest existing maps are from the ancient kingdom of Babylonia. These maps were etched on tablets of damp clay that soon baked rock hard in the midday sun. 
Early Chinese mapmakers painted beautiful maps of their empire on pure silk cloth. People in every part of the world cleverly used local materials to make maps they wanted and needed. 
Charts are maps used to sail the wide oceans. 
The Polynesian Islanders sailed the vast Pacific Ocean using stick chart maps. These charts were woven with reeds and palm leaves that showed the oceanÕs currents and wave directions. Seashells were attached to each chart to indicate the larger islands. 
",0.0
20,"Children in Peru can receive their book in several different, innovative ways. 
CEDILI-IBBY Peru is an institution that delivers books in bags to families in Lima. Each bag contains twenty books, which families can keep for a month. The books come in four different reading levels so that children really learn how to read. This project in Spanish is called El Libro Compartido en Familia and enables parents to share the joy of books with their children. 
In small, rural communities, books are delivered in wooden suitcases and plastic bags. These suitcases and bags contain books that the community can keep and share for the next three months. The number of book in each suitcase depends on the size of the community. There are no library buildings in these small towns, and people gather outside, in the plaza, to see books they can check out. In the coastal regions, books are sometimes delivered by donkey cart. The books are stored in the reading promoter's home. 
In the ancient city of Cajamarca, reading promoters from various rural areas select and receive a large collection of books for their area. The program is called Aspaderuc. The reading promoter lends these books to his or her neighbors, and after three months, a new selection of books goes out to each area. Books in this system are for children and adults. 
And last but not least, Fe Y Alegria brings a collection of children's books to rural schools. The books are brought from school to school by wagon. The children, who are excited about browsing through the books when they arrive, are turning into avid readers. 
",1.0
21,"The snow fell for three days, though after the first day it was not as thick and the wind quieted down. Sometimes Aaron felt that there could never have been a summer, that the snow had always fallen, ever since he could remember. He, Aaron, never had a father or mother or sisters. He was a snow child, born of the snow, and so was Zlateh. It was so quiet in the hay that his ears rang in the stillness. Aaron and Zlateh slept all night and a good part of the day. As for AaronÕs dreams, they were all about warm weather. He dreamed of green fields, trees covered with blossoms, clear brooks, and singing birds. By the third night the snow had stopped, but Aaron did not dare to find his way home in the darkness. The sky became clear and the moon shone, casting silvery nets on the snow. Aaron dug his way out and looked at the world. It was all white, quiet, dreaming dreams of heavenly splendor. The stars were large and close. The moon swam in the sky as in a sea.
",1.0
22,"'Living Fences.'
Low fences, some of which are thousands of years old, divide much of England's countryside. These fences, called hedgerows, were fist build by the Anglo-Saxons, a group of warriors from Germany and Scandinavia who arrived in England around 410 A.D. As they gained control of sections of land, they protected their property with walls made from wooden stakes and spiny plants. Dead hedgerows, as these fences were called, were eventually replaced by fences made from live bushes and trees. 
Recently, people building large farms and homes in the countryside have destroyed many live hedgerows. Other people are working to save the hedgerows, which are home to a variety of wildlife, including birds, butterflies, hedgehogs, and hares. 
",1.0
23,"Mars is very cold and very dry. Scattered across the surface are many giant volcanoes. Lava covers much of the land. 
In Mars' northern half, or hemisphere, is a huge raised area. It is about 2,500 miles wide. Astronomers call this the Great Tharsis Bulge. 
There are four mammoth volcanoes on the Great Tharsis Bulge. The largest one is Mount Olympus, or Olympus Mons. It is the biggest mountain on Mars. Some think it may be the largest mountain in the entire solar system. 
Mount Olympus is 15 miles high. At its peak is a 50 mile wide basin. Its base is 375 miles across. That's nearly as big as the state of Texas! 
Mauna Loa, in Hawaii, is the largest volcano on earth. Yet, compared to Mount Olympus, Mauna Loa looks like a little hill. The Hawaiian volcano is only 5-1/2 miles high. Its base, on the bottom of the Pacific Ocean, is just 124 miles wide. 
Each of the three other volcanoes in the Great Tharsis Bulge are over 10 miles high. They are named Arsia Mons, Pavonis Mons, and Ascraeus Mons. 
",1.0
24,"Horses move in four natural ways, called gaits or paces. They walk, trot, canter, and gallop. The walk is the slowest gait and the gallop is the fastest. 
When a horse walks, each hoof leaves the ground at a different time. It moves one hind leg first, and then the front leg on the same side; then the other hind leg and the other front leg. When a horse walks, its body swings gently with each stride. 
When a horse trots, its legs move in pairs, left front leg with right hind leg, and right front leg. When a horse canters, the hind legs and one front leg move together, and then the hind legs and the other foreleg move together. 
The gallop is like a much faster walk, where each hoof hits the ground one after another. When a horse gallops, all four of its hooves may be flying off the ground at the same time. 
Horses are usually described by their coat colors and by the white markings on their faces, bodies, legs, and hooves. 
Brown horses range in color from dark brown bays and chestnuts to golden browns, such as palominos, and lighter browns such as roans and duns. 
Partly colored horses are called pintos or paints. Colorless, pure-white horses--albinos--are rare. Most horses that look white are actually gray. 
Skewbalds have brown-and-white patches. Piebalds have black and white patches. Spotteds have dark spots on a white coat or white spots on a dark coat. 
",1.0
25,"A hungry falcon soars high above Earth. Its sharp eyes scan the ground. Suddenly, it spies something moving in the grass. The falcon dives toward it. 
Far below, a gray field mouse scurries through the grass. Its dark, beady eyes search constantly for danger. With eyes on either side of its head, the mouse can see almost everything around it. 
Will the mouse see the falcon in time to escape? Or, will the speedy falcon catch the prey it spied from far above? Whatever happens, one thing is clear: Without eyes, neither animal has a good chance. 
Why? Eyes help many animals make sense of the world around them - and survive. Eyes can guide the falcon to dinner or help the mouse see a perfect place to hide. 
Animal eyes come in many different shapes, sizes, colors, and even numbers. Yet they do the same job. They all catch light. With help from the brain, eyes turn light into sight. 
Eyes work in the same way for people. Look at this page. You may think you see words and pictures. Believe it or not, you don't. All you see is light bouncing off the page. How is this possible? The secret is in the rules of light. 
Light Rules Light is a form of energy, like heat or sound. It can come from a natural source, like the sun, or artificial sources, like a lamp or a flashlight. 
Light is the fastest known thing. It travels in waves and in nearly straight lines. In air, it can speed 299,700 kilometers (186,200 miles) per second. It can race from the sun to Earth in just over eight minutes! Light doesn't always travel so fast. For example, water or glass can slow light down, but just a bit. 
Light may seem to break all driving speed laws. Yet there are certain rules it always follows. Light reflects, or bounces off objects. It also refracts, or bends. And it can be absorbed, or soaked up, by objects. These rules of light affect what, and how, we see. 
Light! Eyes! Imagine this scene: You're at your desk happily reading Explorer magazine. Light from your desk lamp scatters in all directions. 
Light hits the page. Some bounces off the page, or reflects. It changes direction. It's a little like how sound bounces off a wall. Now some of this reflected light is traveling right toward your face. Don't duck! For you to see Explorer, some of this light has to enter your eyes. Objects become visible when light bounces off them. 
Your eyes are light catchers. Yet it takes more than catching light to see an image. Your eyes also have to bend light. Here's how. 
First, light hits your cornea. That's the clear covering on the front of your eyeball. The cornea refracts, or bends, light. 
And Action! Is your cornea super strong? No! Think about how light travels more slowly through water. The same thing happens in your cornea. As light passes through the cornea, it slows down. That makes the light change direction, or bend. 
Next, light enters your pupil, the dark center part of your eye. It passes through your lens. The lens bends light, too. What's the big deal about bending light? That's how your eyes focus, or aim the light to make a clear image. 
The image appears on your retina at the back of your eyeball. It's like a movie. Playing Today at a Theater in Your Eye: Explorer magazine! There's only one problem. The image is upside down. Luckily, your brain flips the image right side up. That's pretty smart! 

",1.0
26,"The Underground Railroad was not a railroad. And it did not run underground. It was a secret network of refuge stations in the United States operated by Northern abolitionists--both black and white--. It was created to help runaway slaves escape from the South, where they were held in bondage in the days before the Civil War. 
Over a period of about 40 years, from the 1820's until the war began in 1861, many brave rescuers helped an estimated 40,000 slaves North to freedom. Many fugitives escaped to Pennsylvania, New York, and Massachusetts, but most ended up in Illinois, Indiana, and Ohio. They used the Mississippi and Ohio rivers as escape routes. Thousands more fled to Canada. There officials refused to turn them over to authorities in the United States. Others escaped to Mexico, where slavery had been abolished in 1829. And they escaped to colonies in the Caribbean, where slavery had been abolished by the British in 1833. 

",1.0
27,"Stuart Little, the small mouse with big parents, had nothing on baby marsupials. Marsupials are special kinds of mammals. Even the biggest ones give birth to babies that are incredibly small. A two-hundred-pound six-foot mother kangaroo, for instance, gives birth to a baby as small as a lima bean. That's what makes marsupials marsupials. Their babies are born so tiny that in order to survive they must live in a pouch on the mother's tummy. The pouch is called a marsupium. (Don't you wish you had one?) 
A baby marsupial lives hidden in the mother's warm moist pouch for months. There is sucks milk from a nipple like other baby mammals. One day it's big enough to poke its head out to see the world. The European explorers who saw kangaroos for the first time in Australia reported they had discovered a two-headed animal--with one head on the neck and another in the belly. 
North America has only one marsupial. You may have seen it: The Virginia opossum actually lives in most of the United States, not just Virginia. South America also has marsupials. But most marsupials live in or near Australia. They include the koala (which is not a bear), two species of wombat, the toothy black Tasmania devil, four species of black and white spotted ""native cats"" (though they're not cats at all), and many others. 
The most famous marsupials, however, are the kangaroos. All kangaroos hop--some of them six feet high and faster than forty miles an hour. More than fifty different species of kangaroo hop around on the ground--from the big red kangaroo to the musky rat kangaroo. 
",1.0
28,"Far away from here, following the Jade River, there was once a black mountain that cut into the sky like a jagged piece of rough metal. The villagers called it Fruitless Mountain because nothing grew on it and birds and animals did not rest there. 
Crowded in the corner of where Fruitless Mountain and the Jade River met was a village that was a shade of faded brown. This was because the land around the village was hard and poor. To coax rice out of the stubborn land, the field had to be flooded with water. The villagers had to tramp in the mud, bending and stooping and planting day after day. Working in the mud so much made it spread everywhere and the hot sun dried it onto their clothes and hair and homes. Over time, everything in the village had become the dull color of dried mud. 
One of the houses in this village was so small that its wood boards, held together by the roof, made one think of a bunch of matches tied with a piece of twine. Inside, there was barely enough room for three people to sit around the table--which was lucky because only three people lived there. One of them was a young girl called Minli. 
Minli was not brown and dull like the rest of the village. She had glossy black hair with pink cheeks, shining eyes always eager for adventure, and a fast smile that flashed from her face. When people saw her lively and impulsive spirit, they thought her name, which meant quick thinking, suited her well. ""Too well,"" her mother sighed, as Minli had a habit of quick acting as well. 
",1.0
