Unnamed: 0,Text,Grade
10,"My little brother, Huey, my best friend, Gloria, and I were sitting on our front steps. It was one of those hot summer days when everything stands still. We didn't know what to do. We were watching the grass grow. It didn't grow fast. 
""You know something?"" Gloria said. ""This is a slow day."" 
""It's so slow the dogs don't bark,"" Huey said. 
""It's so slow the flies don't fly,"" Gloria said. 
""It's so slow ice cream wouldn't melt,"" I said. 
""If we had any ice cream,"" Huey said. 
""But we don't,"" Gloria said. 
We watched the grass some more. 
""We'd better do something,"" I said. 
""Like what?"" Gloria asked. 
""We could go visit Dad,"" Huey said. 
""That's a terrible idea,"" I said. 
""Why? Huey asked. ""I like visiting Dad."" 
My father has a shop about a mile from our house where he fixes cars. Usually it is fun to visit him. If he has customers, he always introduces us as if we were important guests. If he doesn't have company, sometimes he lets us ride in the cars he puts up on the lift. Sometimes he buys us treats. 
""Huey,"" I said, ""Usually, visiting Dad is a good idea. Today, it's a dangerous idea."" 
""Why?"" Gloria asked. 
""Because we're bored,"" I said. ""My dad hates it when people are bored. He says the world is so interesting nobody should ever be bored."" 
""I see,"" Gloria said, as if she didn't. 
""So we'll go see him,"" Huey said, ""and we just won't tell him we're bored. We're bored, but we won't tell him."" 
""Just so you remember that!"" I said. 
""Oh, I'll remember,"" Huey said. 
Huey was wearing his angel look. When he has that look you know he'll never remember anything. 
",0.0
11,"This island is covered with snow. No trees grow. Nothing has green leaves. The land is white as far as you can see. 
Then something small and round and black pokes up out of the snow. 
A black nose sniffs the air. Then a smooth white head appears. A mother polar bear heaves herself out of her den. 
A cub scrambles after her. 
When the cub was born four months ago, he was no bigger than a guinea pig. Blind and helpless, he snuggled in his mother's fur. He drank her milk and grew, safe from the long Arctic winter. 
Outside the den, on some days, it was fifty degrees below zero. From October to February, the sun never rose. 
Now it is spring--even though snow still covers the land. The cub is about the size of a cocker spaniel. He's ready to leave the den. For the first time, he sees bright sunlight and feels the wind ruffle his fur. 
The cub tumbles and slides down icy hills. His play makes him strong and teaches him to walk and run in snow. 
Like his mother, the cub is built to survive in the Arctic. His white fur will grow to be six inches thick--longer than your hand. The skin beneath the cub's fur is black. It soaks up the heat of the sun. Under the skin is a layer of fat. Like a snug blanket, this blubber keeps in the heat of the bear's body. 
Polar bears get too hot more easily than they get too cold. They stretch out on the ice to cool off. 
",0.0
12,"A hideous giant lumbered into the clearing. He carried nearly half a forest's worth of wood on his back. His monstrous head jutted from his body like a shaggy mountain peak. A single eye bulged in the center of his forehead. 
The monster was Polyphemus. He was the most savage of all the Cyclopes, a race of fierce one-eyed giants who lived without laws or leader. The Cyclopes were ruthless creatures who were known to capture and devour any sailors who happened near their shores. 
Polyphemus threw down his pile of wood. As it crashed to the ground, Odysseus and his men fled to the darkest corners of the cave. 
Unaware that the Greeks were hiding inside, Polyphemus drove his animals into the cave. Then he rolled a huge boulder over its mouth to block out the light of day and imprison his flock inside. 
Twenty-four wagons could not haul that rock away, Odysseus thought desperately. How will we escape this monster? 
Odysseus' men trembled with terror as the giant made a small fire and milked his goats in the shadowy light. His milking done, he threw more wood on his fire. The flame blazed brightly, lighting up the corners of the cave where Odysseus and his men were hiding. 
""What's this? Who are you? From where do you come?"" the giant boomed. He glared at the Greeks with his single eye. ""Are you pirates who steal the treasure of others?"" 
Odysseus' men were frozen with terror. But Odysseus hid his own fear and stepped toward the monster. 
""We are not pirates,"" he said, ""We are Greeks blown off course by storm winds. Will you offer us the gift of hospitality like a good host? If you do, mighty Zeus, king of the gods, will be pleased. Zeus is the guardian of all strangers."" 
""Fool!"" the giant growled. ""Who are you to tell me to please Zeus? I am a son of Poseidon, god of the seas! I am not afraid of Zeus!"" 
Odysseus' men cowered in fear. 
Polyphemus moved closer to Odysseus. He spoke in a soft, terrible voice. ""But tell me, stranger, where is your ship? Near or far from shore?"" 
Odysseus knew Polyphemus was trying to trap him. ""Our ship was destroyed in the storm,"" he lied. ""It was dashed against the rocks. With these good men I escaped, I ask you again, will you welcome us?"" 
",0.0
13,"Has this ever happened to you? 
You find a loose tooth in your mouth. 
Yikes! You can wiggle it with your finger. 
You can push it back and forth with your tongue. 
Then one day it falls out. 
There you are with your old baby tooth in your hand and a big hole in your mouth. 
It happens to everyone, everywhere, all over the world. 
""Look! Look! My tooth fell out! My tooth fell out!"" 
But what happens next? 
What in the world do you do with your tooth? 
North America. 
United States. 
I put my tooth under my pillow. While I'm sound asleep, the Tooth Fairy will come into my room, take my tooth, and leave some money in its place. 
Mexico. 
When I go to sleep, I leave my tooth in a box on the bedside table. I hope El Raton, the magic mouse, will take my tooth and bring me some money. He leaves more money for a front tooth. 
Yupik. 
My mother wraps my tooth in a food, like meat or bread. Then I feed it to a female dog and say, ""Replace this tooth with a better one."" 
Yellowknife Dene. 
My mother or grandmother takes my tooth and puts it in a tree and then my family dances around it. This makes certain that my new tooth will grow in as straight as a tree. 
Navajo. 
My mother saves my tooth until my mouth stops hurting. Then we take my tooth to the southeast, away from our house. We bury the tooth on the east side of a healthy young sagebrush, rabbit bush, or pinyon tree because we believe that east is the direction associated with childhood. 
",0.0
14,"It was announced from the palace that the King would soon make a long journey. 
On the way to his destination, the King and his party would spend a few nights at Camdenton Manor. The lord of the manor knew what this meant. The king traveled with his Queen, his knights, squires, and other members of his court. There could be a hundred mouths to feed! 
Preparations for the visit began at once. The lord and lady of the manor had their serfs to help them. The serfs lived in huts provided for them on the lord's estate, each with its own plot of land. In return, they were bound to serve the lord. They farmed his land, managed his manor house, and if there was a war, they had to go to battle with the lord and the King. 
But now they prepared. 
The manor had its own church, which was attended by everyone on the estate. 
The manor house had to be cleaned, the rooms readied, tents set up for the horsemen, fields fenced for the horses. And above all, provisions had to be gathered for the great feast. 
The Royal Suite was redecorated. 
Silk was spun, new fabric was woven. 
The Royal Crest was embroidered on linen and painted on the KingOs chair. 
The lord and his party went hunting and hawking for fresh meat. 
Hunting was a sport for the rich only. The wild animals that lived on the lord's estate belonged to him. Anyone caught poaching--hunting illegally--was severely punished. 
Falcons and hawks were prized as pets. They were trained to attack birds for their masters to capture. 
They trapped rabbits and birds of all kinds, and fished for salmon and eels and trout. 
Serfs hid in bushes and caught birds in traps. They set ferrets in burrows to chase out rabbits. 
There were fruits and vegetables growing in the garden, herbs and flowers for sauces and salads, and bees made honey for sweetening. 
",0.0
15,"In a lonely lighthouse, far from city and town, far form the comfort of friends, lived a kindhearted cat named Pandora. 
She had been living in this lighthouse all alone for four long years, and it was beginning to wear. She found herself sighing long, deep, lonely sighs. She sat on the rocks overlooking the waves far too long. Sometimes her nose got a sunburn. 
And at night, when she tried to read by the lantern light, her mind wandered and she would think for hours on her childhood when she had friends and company. 
Why did Pandora accept this lonely lighthouse life? 
Because a lighthouse had once saved her. 
When Pandora was but a kitten, she and her father had gone sailing aboard a grand schooner, bound for a new country. Pandora's mother had stayed behind, with the baby, to join them later. 
And while they were at sea, Pandora and her father were shaken from their beds one night by an awful twisting of the ship's great bow. 
""Stay here, Pandora!"" her father had commanded. ""Stay here and wait until I come for you!"" 
They were in a terrible storm. The wind was howling, and the waves crashed hard upon them. Worse, a deep fog had spread itself all over the water, and it is fog that will bring a ship to its end. Fog that will blind a sailor's eyes until his ship has hit the jagged shore and torn itself to pieces. 
Pandora's father knew this as he worked with the others to keep the ship's sails aloft and his daughter trembled in her bed. He knew what somber danger they were in. 
But Pandora's father was a brave cat and he would not give up hope. He would hold tight to the riggings with the others until help, in whatever form might come to them. 
In time, the winds began to settle and the waves grew smaller. But the dense fog refused to lift. 
The ship's captain was clearly worried. For he knew these waters they sailed in. He knew the long history of ships gone down. 
And he carried little hope that help might come to them, that someone might lead them away from the deadly shore. For only a lighthouse might show them the way, and there had been no working light on these waters for a hundred years. 
So it was with much bewilderment, and amazement, and overwhelming joy that he heard, first, the deep, clear sound of a foghorn, then saw before him a light. Yes, a light! And it was not the light of another ship or small boat. Only a very powerful lamp could make itself seen through a fog like this. Only the lamp of a lighthouse. 
""Pull leeward!"" cried the captain. ""Away from the light!"" 
And everyone pulled hard on the riggings to make the ship turn, turn away from the dangerous shore. 
",0.0
20,"Children in Peru can receive their book in several different, innovative ways. 
CEDILI-IBBY Peru is an institution that delivers books in bags to families in Lima. Each bag contains twenty books, which families can keep for a month. The books come in four different reading levels so that children really learn how to read. This project in Spanish is called El Libro Compartido en Familia and enables parents to share the joy of books with their children. 
In small, rural communities, books are delivered in wooden suitcases and plastic bags. These suitcases and bags contain books that the community can keep and share for the next three months. The number of book in each suitcase depends on the size of the community. There are no library buildings in these small towns, and people gather outside, in the plaza, to see books they can check out. In the coastal regions, books are sometimes delivered by donkey cart. The books are stored in the reading promoter's home. 
In the ancient city of Cajamarca, reading promoters from various rural areas select and receive a large collection of books for their area. The program is called Aspaderuc. The reading promoter lends these books to his or her neighbors, and after three months, a new selection of books goes out to each area. Books in this system are for children and adults. 
And last but not least, Fe Y Alegria brings a collection of children's books to rural schools. The books are brought from school to school by wagon. The children, who are excited about browsing through the books when they arrive, are turning into avid readers. 
",1.0
21,"The snow fell for three days, though after the first day it was not as thick and the wind quieted down. Sometimes Aaron felt that there could never have been a summer, that the snow had always fallen, ever since he could remember. He, Aaron, never had a father or mother or sisters. He was a snow child, born of the snow, and so was Zlateh. It was so quiet in the hay that his ears rang in the stillness. Aaron and Zlateh slept all night and a good part of the day. As for AaronÕs dreams, they were all about warm weather. He dreamed of green fields, trees covered with blossoms, clear brooks, and singing birds. By the third night the snow had stopped, but Aaron did not dare to find his way home in the darkness. The sky became clear and the moon shone, casting silvery nets on the snow. Aaron dug his way out and looked at the world. It was all white, quiet, dreaming dreams of heavenly splendor. The stars were large and close. The moon swam in the sky as in a sea.
",1.0
22,"'Living Fences.'
Low fences, some of which are thousands of years old, divide much of England's countryside. These fences, called hedgerows, were fist build by the Anglo-Saxons, a group of warriors from Germany and Scandinavia who arrived in England around 410 A.D. As they gained control of sections of land, they protected their property with walls made from wooden stakes and spiny plants. Dead hedgerows, as these fences were called, were eventually replaced by fences made from live bushes and trees. 
Recently, people building large farms and homes in the countryside have destroyed many live hedgerows. Other people are working to save the hedgerows, which are home to a variety of wildlife, including birds, butterflies, hedgehogs, and hares. 
",1.0
23,"Mars is very cold and very dry. Scattered across the surface are many giant volcanoes. Lava covers much of the land. 
In Mars' northern half, or hemisphere, is a huge raised area. It is about 2,500 miles wide. Astronomers call this the Great Tharsis Bulge. 
There are four mammoth volcanoes on the Great Tharsis Bulge. The largest one is Mount Olympus, or Olympus Mons. It is the biggest mountain on Mars. Some think it may be the largest mountain in the entire solar system. 
Mount Olympus is 15 miles high. At its peak is a 50 mile wide basin. Its base is 375 miles across. That's nearly as big as the state of Texas! 
Mauna Loa, in Hawaii, is the largest volcano on earth. Yet, compared to Mount Olympus, Mauna Loa looks like a little hill. The Hawaiian volcano is only 5-1/2 miles high. Its base, on the bottom of the Pacific Ocean, is just 124 miles wide. 
Each of the three other volcanoes in the Great Tharsis Bulge are over 10 miles high. They are named Arsia Mons, Pavonis Mons, and Ascraeus Mons. 
",1.0
24,"Horses move in four natural ways, called gaits or paces. They walk, trot, canter, and gallop. The walk is the slowest gait and the gallop is the fastest. 
When a horse walks, each hoof leaves the ground at a different time. It moves one hind leg first, and then the front leg on the same side; then the other hind leg and the other front leg. When a horse walks, its body swings gently with each stride. 
When a horse trots, its legs move in pairs, left front leg with right hind leg, and right front leg. When a horse canters, the hind legs and one front leg move together, and then the hind legs and the other foreleg move together. 
The gallop is like a much faster walk, where each hoof hits the ground one after another. When a horse gallops, all four of its hooves may be flying off the ground at the same time. 
Horses are usually described by their coat colors and by the white markings on their faces, bodies, legs, and hooves. 
Brown horses range in color from dark brown bays and chestnuts to golden browns, such as palominos, and lighter browns such as roans and duns. 
Partly colored horses are called pintos or paints. Colorless, pure-white horses--albinos--are rare. Most horses that look white are actually gray. 
Skewbalds have brown-and-white patches. Piebalds have black and white patches. Spotteds have dark spots on a white coat or white spots on a dark coat. 
",1.0
25,"A hungry falcon soars high above Earth. Its sharp eyes scan the ground. Suddenly, it spies something moving in the grass. The falcon dives toward it. 
Far below, a gray field mouse scurries through the grass. Its dark, beady eyes search constantly for danger. With eyes on either side of its head, the mouse can see almost everything around it. 
Will the mouse see the falcon in time to escape? Or, will the speedy falcon catch the prey it spied from far above? Whatever happens, one thing is clear: Without eyes, neither animal has a good chance. 
Why? Eyes help many animals make sense of the world around them - and survive. Eyes can guide the falcon to dinner or help the mouse see a perfect place to hide. 
Animal eyes come in many different shapes, sizes, colors, and even numbers. Yet they do the same job. They all catch light. With help from the brain, eyes turn light into sight. 
Eyes work in the same way for people. Look at this page. You may think you see words and pictures. Believe it or not, you don't. All you see is light bouncing off the page. How is this possible? The secret is in the rules of light. 
Light Rules Light is a form of energy, like heat or sound. It can come from a natural source, like the sun, or artificial sources, like a lamp or a flashlight. 
Light is the fastest known thing. It travels in waves and in nearly straight lines. In air, it can speed 299,700 kilometers (186,200 miles) per second. It can race from the sun to Earth in just over eight minutes! Light doesn't always travel so fast. For example, water or glass can slow light down, but just a bit. 
Light may seem to break all driving speed laws. Yet there are certain rules it always follows. Light reflects, or bounces off objects. It also refracts, or bends. And it can be absorbed, or soaked up, by objects. These rules of light affect what, and how, we see. 
Light! Eyes! Imagine this scene: You're at your desk happily reading Explorer magazine. Light from your desk lamp scatters in all directions. 
Light hits the page. Some bounces off the page, or reflects. It changes direction. It's a little like how sound bounces off a wall. Now some of this reflected light is traveling right toward your face. Don't duck! For you to see Explorer, some of this light has to enter your eyes. Objects become visible when light bounces off them. 
Your eyes are light catchers. Yet it takes more than catching light to see an image. Your eyes also have to bend light. Here's how. 
First, light hits your cornea. That's the clear covering on the front of your eyeball. The cornea refracts, or bends, light. 
And Action! Is your cornea super strong? No! Think about how light travels more slowly through water. The same thing happens in your cornea. As light passes through the cornea, it slows down. That makes the light change direction, or bend. 
Next, light enters your pupil, the dark center part of your eye. It passes through your lens. The lens bends light, too. What's the big deal about bending light? That's how your eyes focus, or aim the light to make a clear image. 
The image appears on your retina at the back of your eyeball. It's like a movie. Playing Today at a Theater in Your Eye: Explorer magazine! There's only one problem. The image is upside down. Luckily, your brain flips the image right side up. That's pretty smart! 

",1.0
26,"The Underground Railroad was not a railroad. And it did not run underground. It was a secret network of refuge stations in the United States operated by Northern abolitionists--both black and white--. It was created to help runaway slaves escape from the South, where they were held in bondage in the days before the Civil War. 
Over a period of about 40 years, from the 1820's until the war began in 1861, many brave rescuers helped an estimated 40,000 slaves North to freedom. Many fugitives escaped to Pennsylvania, New York, and Massachusetts, but most ended up in Illinois, Indiana, and Ohio. They used the Mississippi and Ohio rivers as escape routes. Thousands more fled to Canada. There officials refused to turn them over to authorities in the United States. Others escaped to Mexico, where slavery had been abolished in 1829. And they escaped to colonies in the Caribbean, where slavery had been abolished by the British in 1833. 

",1.0
27,"Stuart Little, the small mouse with big parents, had nothing on baby marsupials. Marsupials are special kinds of mammals. Even the biggest ones give birth to babies that are incredibly small. A two-hundred-pound six-foot mother kangaroo, for instance, gives birth to a baby as small as a lima bean. That's what makes marsupials marsupials. Their babies are born so tiny that in order to survive they must live in a pouch on the mother's tummy. The pouch is called a marsupium. (Don't you wish you had one?) 
A baby marsupial lives hidden in the mother's warm moist pouch for months. There is sucks milk from a nipple like other baby mammals. One day it's big enough to poke its head out to see the world. The European explorers who saw kangaroos for the first time in Australia reported they had discovered a two-headed animal--with one head on the neck and another in the belly. 
North America has only one marsupial. You may have seen it: The Virginia opossum actually lives in most of the United States, not just Virginia. South America also has marsupials. But most marsupials live in or near Australia. They include the koala (which is not a bear), two species of wombat, the toothy black Tasmania devil, four species of black and white spotted ""native cats"" (though they're not cats at all), and many others. 
The most famous marsupials, however, are the kangaroos. All kangaroos hop--some of them six feet high and faster than forty miles an hour. More than fifty different species of kangaroo hop around on the ground--from the big red kangaroo to the musky rat kangaroo. 
",1.0
28,"Far away from here, following the Jade River, there was once a black mountain that cut into the sky like a jagged piece of rough metal. The villagers called it Fruitless Mountain because nothing grew on it and birds and animals did not rest there. 
Crowded in the corner of where Fruitless Mountain and the Jade River met was a village that was a shade of faded brown. This was because the land around the village was hard and poor. To coax rice out of the stubborn land, the field had to be flooded with water. The villagers had to tramp in the mud, bending and stooping and planting day after day. Working in the mud so much made it spread everywhere and the hot sun dried it onto their clothes and hair and homes. Over time, everything in the village had become the dull color of dried mud. 
One of the houses in this village was so small that its wood boards, held together by the roof, made one think of a bunch of matches tied with a piece of twine. Inside, there was barely enough room for three people to sit around the table--which was lucky because only three people lived there. One of them was a young girl called Minli. 
Minli was not brown and dull like the rest of the village. She had glossy black hair with pink cheeks, shining eyes always eager for adventure, and a fast smile that flashed from her face. When people saw her lively and impulsive spirit, they thought her name, which meant quick thinking, suited her well. ""Too well,"" her mother sighed, as Minli had a habit of quick acting as well. 
",1.0
29,"Great whirling storms roar out of the oceans in many parts of the world. They are called by several names--hurricane, typhoon, and cyclone are the three most familiar ones. But no matter what they are called, they are all the same sort of storm. They are born in the same way, in tropical waters. They develop the same way, feeding on warm, moist air. And they do the same kind of damage, both ashore and at sea. Other storms may cover a bigger area or have higher winds, but none can match both the size and the fury of hurricanes. They are earth's mightiest storms.
Like all storms, they take place in the atmosphere, the envelope of air that surrounds the earth and presses on its surface. The pressure at any one place is always changing. There are days when air is sinking and the atmosphere presses harder on the surface. These are the times of high pressure. There are days when a lot of air is rising and the atmosphere does not press down as hard. These are times of low pressure. Low-pressure areas over warm oceans give birth to hurricanes.
No one knows exactly what happens to start these storms. But when conditions are right, warm, moist air is set in motion. It begins to rise rapidly from the surface of the ocean in a low pressure area.
Like water in a hose, air flows from where there is more pressure to where there is less pressure. And so air over the surface of the ocean flows into the low pressure area, picking up moisture as it travels. This warm, moist air soars upward.
As the air rises above the earth, it cools. The cooling causes moisture to condense into tiny droplets of water that form clouds. As the moisture condenses, it gives off heat. Heat is one kind of energy. It is the energy that powers the storm. The clouds are the source of the storm's rain.
The low-pressure area acts like a chimney--warm air is drawn in at the bottom, rises in a column, cools, and spreads out. As the air inside rises and more air is drawn in, the storm grows.
The air being drawn in, however, does not travel in a straight line. The earth's surface is rotating, and the rotation causes the path to curve. The air travels in a spiral within the storm. In the Northern Hemisphere, the spiraling winds travel counterclockwise--the opposite of the way the hands of a clock move. In the Southern Hemisphere, they travel clockwise.
",1.0
