Unnamed: 0,Text,Grade
14,"It was announced from the palace that the King would soon make a long journey. 
On the way to his destination, the King and his party would spend a few nights at Camdenton Manor. The lord of the manor knew what this meant. The king traveled with his Queen, his knights, squires, and other members of his court. There could be a hundred mouths to feed! 
Preparations for the visit began at once. The lord and lady of the manor had their serfs to help them. The serfs lived in huts provided for them on the lord's estate, each with its own plot of land. In return, they were bound to serve the lord. They farmed his land, managed his manor house, and if there was a war, they had to go to battle with the lord and the King. 
But now they prepared. 
The manor had its own church, which was attended by everyone on the estate. 
The manor house had to be cleaned, the rooms readied, tents set up for the horsemen, fields fenced for the horses. And above all, provisions had to be gathered for the great feast. 
The Royal Suite was redecorated. 
Silk was spun, new fabric was woven. 
The Royal Crest was embroidered on linen and painted on the KingOs chair. 
The lord and his party went hunting and hawking for fresh meat. 
Hunting was a sport for the rich only. The wild animals that lived on the lord's estate belonged to him. Anyone caught poaching--hunting illegally--was severely punished. 
Falcons and hawks were prized as pets. They were trained to attack birds for their masters to capture. 
They trapped rabbits and birds of all kinds, and fished for salmon and eels and trout. 
Serfs hid in bushes and caught birds in traps. They set ferrets in burrows to chase out rabbits. 
There were fruits and vegetables growing in the garden, herbs and flowers for sauces and salads, and bees made honey for sweetening. 
",0.0
15,"In a lonely lighthouse, far from city and town, far form the comfort of friends, lived a kindhearted cat named Pandora. 
She had been living in this lighthouse all alone for four long years, and it was beginning to wear. She found herself sighing long, deep, lonely sighs. She sat on the rocks overlooking the waves far too long. Sometimes her nose got a sunburn. 
And at night, when she tried to read by the lantern light, her mind wandered and she would think for hours on her childhood when she had friends and company. 
Why did Pandora accept this lonely lighthouse life? 
Because a lighthouse had once saved her. 
When Pandora was but a kitten, she and her father had gone sailing aboard a grand schooner, bound for a new country. Pandora's mother had stayed behind, with the baby, to join them later. 
And while they were at sea, Pandora and her father were shaken from their beds one night by an awful twisting of the ship's great bow. 
""Stay here, Pandora!"" her father had commanded. ""Stay here and wait until I come for you!"" 
They were in a terrible storm. The wind was howling, and the waves crashed hard upon them. Worse, a deep fog had spread itself all over the water, and it is fog that will bring a ship to its end. Fog that will blind a sailor's eyes until his ship has hit the jagged shore and torn itself to pieces. 
Pandora's father knew this as he worked with the others to keep the ship's sails aloft and his daughter trembled in her bed. He knew what somber danger they were in. 
But Pandora's father was a brave cat and he would not give up hope. He would hold tight to the riggings with the others until help, in whatever form might come to them. 
In time, the winds began to settle and the waves grew smaller. But the dense fog refused to lift. 
The ship's captain was clearly worried. For he knew these waters they sailed in. He knew the long history of ships gone down. 
And he carried little hope that help might come to them, that someone might lead them away from the deadly shore. For only a lighthouse might show them the way, and there had been no working light on these waters for a hundred years. 
So it was with much bewilderment, and amazement, and overwhelming joy that he heard, first, the deep, clear sound of a foghorn, then saw before him a light. Yes, a light! And it was not the light of another ship or small boat. Only a very powerful lamp could make itself seen through a fog like this. Only the lamp of a lighthouse. 
""Pull leeward!"" cried the captain. ""Away from the light!"" 
And everyone pulled hard on the riggings to make the ship turn, turn away from the dangerous shore. 
",0.0
16,"Somehow, on the river, it seemed like summer would never end. But of course it did. 
On my last day, I got up extra early and crept down to the dock. The air was cool and a low pearly fog hung over the river. I untied the raft and quietly drifted downstream. 
Ahead of me, through the fog, I saw two deer moving across the river, a doe and a fawn. When they reached the shore, the doe leaped easily up the steep bank, then turned to wait for her baby. But the fawn was in trouble. It kept slipping down the muddy bank, The doe returned to the water to help, but the more the fawn struggled, the deeper it got stuck in the mud. 
I pushed off the river bottom and drove the raft hard onto the muddy bank, startling the doe. Then I dropped into the water. I was ankle-deep in mud. 
You're okay,"" I whispered to the fawn, praying that the raft would calm it. ""I won't hurt you."" 
Gradually the fawn stopped struggling, as if it understood that I was there to help. I put my arms around it and pulled. It barely moved. I pulled again, then again. Slowly the fawn eased out of the mud, and finally it was free. Carefully I carried the fawn up the bank to its mother. 
Then, quietly, I returned to the raft. From there I watched the doe nuzzle and clean her baby, and I knew what I had to do. I pulled the stub of a crayon from my pocket, and drew the fawn, in all its wildness, onto the old gray boards of the raft. When I had finished, I knew it was just right. 
",0.0
17,"The Rodent, for that was the boat's name, proved to be very well made and very well suited to the sea. And Amos, after one miserable day of seasickness, proved to be a natural sailor, very well suited to the ship.
He was enjoying his trip immensely. It was beautiful weather. Day and night he moved up and down, up and down, on waves as big as mountains, and he was full of wonder, full of enterprise, and full of love for life.
One night, in a phosphorescent sea, he marveled at the sight of some whales spouting luminous water; and later, lying on the deck of his boat gazing at the immense, starry sky, the tiny mouse Amos, a little speck of a living thing in the vast living universe, felt thoroughly akin to it all. Overwhelmed by the beauty and mystery of everything, he rolled over and over and right off the deck of his boat and into the sea.
""Help!"" he squeaked as he grabbed desperately at the Rodent. But it evaded his grasp and went bowling along under full sail, and he never saw it again.
And there he was! Where? In the middle of the immense ocean, a thousand miles from the nearest shore, with no one else in sight as far as the eye could see and not even so much as a stick of driftwood to hold on to. ""Should I try to swim home?"" Amos wondered. ""Or should I just try to stay afloat?"" He might swim a mile, but never a thousand. He decided to just keep afloat, treading water and hoping that something--who knows what?--would turn up to save him. But what if a shark, or some big fish, a horse mackerel, turned up? What was he supposed to do to protect himself? He didn't know.
Morning came, as it always does. He was getting terribly tired. He was a very small, very cold, very wet and worried mouse. There was still nothing in sight but the empty sea. Then, as if things weren't bad enough, it began to rain.
At last the rain stopped and the noonday sun gave him a bit of cheer and warmth in the vast loneliness; but his strength was giving out. He began to wonder what it would be like to drown. Would it take very long? Would it feel just awful? Would his soul go to heaven? Would there be other mice there?
As he was asking himself these dreadful questions, a huge head burst through the surface of the water and loomed up over him. It was a whale. ""What sort of fish are you?"" the whale asked. ""You must be one of a kind!""
""I'm not a fish,"" said Amos. ""I'm a mouse, which is a mammal, the highest form of life. I live on land.""
""Holy clam and cuttlefish!"" said the whale. ""I'm a mammal myself, though I live in the sea. Call me Boris,"" he added.
Amos introduced himself and told Boris how he came to be there in the middle of the ocean. The whale said he would be happy to take Amos to the Ivory Coast of Africa, where he happened to be headed anyway, to attend a meeting of whales from all the seven seas. But Amos said he'd had enough adventure to last him a while. He wanted only to get back home and hoped the whale wouldn't mind going out of his way to take him there.
""Not only would I not mind,"" said Boris, ""I would consider it a privilege. What other whale in the all the world ever had the chance to get to know such a strange creature as you! Please climb aboard."" And Amos got on Boris's back.
""Are you sure you're a mammal?"" Amos asked. ""You smell more like a fish."" Then Boris the whale went swimming along, with Amos the mouse on his back.

",0.0
18,"Who are you? the lion yelled at my father.
My name is Elmer Elevator.
Where do you think you are going?
I'm going home, said my father.
That's what you think! said the lion. Ordinarily I'd save you for afternoon tea, but I happen to be upset enough and hungry enough to eat you right now. And he picked up my father in his front paws to feel how fat he was.
My father said, Oh, please, Lion, before you eat me, tell me why you are so particularly upset today.
It's my mane, said the lion, as he was figuring out how many bites a little boy would make. You see what a dreadful mess it is, and I don't seem to be able to do anything about it. My mother is coming over on the dragon this afternoon, and if she sees me this way I'm afraid she'll stop my allowance. She can't stand messy manes! But I'm going to eat you now, so it won't make any difference to you.
Oh, wait a minute, said my father, and I'll give you just the things you need to make your mane a tidy and beautiful. I have them here in my pack.
You do? said the lion, Well, give them to me, and perhaps I'll save you for afternoon tea after all, and he put my father down on the ground.
My father opened the pack and took out the comb and the brush and the seven hair ribbons of different colors. Look, he said, I'll show you what to do on your forelock, where you can watch me. First you brush a while, and then you comb, and then you brush again until all the twigs and snarls are gone. Then you divide it up into three and braid it like this and tie a ribbon around the end.
Ad my father was doing this, the lion watched very carefully and began to look much happier. When my father tied the ribbon he was all smiles. Oh, that's wonderful, really wonderful! said the lion. Let me have the comb and brush and see if I can do it. So my father gave him the comb and brush and the lion began busily grooming his mane. As a matter of fact, he was so busy that he didn't even know when my father left.
",0.0
19,"Thousands of years ago, our ancestors invented the map. 
Ancient maps were crude but very useful tools. They helped people find food, clean water, and the way back home--even when home was a cave. 
As civilizations grew, better maps were needed. 
The oldest existing maps are from the ancient kingdom of Babylonia. These maps were etched on tablets of damp clay that soon baked rock hard in the midday sun. 
Early Chinese mapmakers painted beautiful maps of their empire on pure silk cloth. People in every part of the world cleverly used local materials to make maps they wanted and needed. 
Charts are maps used to sail the wide oceans. 
The Polynesian Islanders sailed the vast Pacific Ocean using stick chart maps. These charts were woven with reeds and palm leaves that showed the oceanÕs currents and wave directions. Seashells were attached to each chart to indicate the larger islands. 
",0.0
26,"The Underground Railroad was not a railroad. And it did not run underground. It was a secret network of refuge stations in the United States operated by Northern abolitionists--both black and white--. It was created to help runaway slaves escape from the South, where they were held in bondage in the days before the Civil War. 
Over a period of about 40 years, from the 1820's until the war began in 1861, many brave rescuers helped an estimated 40,000 slaves North to freedom. Many fugitives escaped to Pennsylvania, New York, and Massachusetts, but most ended up in Illinois, Indiana, and Ohio. They used the Mississippi and Ohio rivers as escape routes. Thousands more fled to Canada. There officials refused to turn them over to authorities in the United States. Others escaped to Mexico, where slavery had been abolished in 1829. And they escaped to colonies in the Caribbean, where slavery had been abolished by the British in 1833. 

",1.0
27,"Stuart Little, the small mouse with big parents, had nothing on baby marsupials. Marsupials are special kinds of mammals. Even the biggest ones give birth to babies that are incredibly small. A two-hundred-pound six-foot mother kangaroo, for instance, gives birth to a baby as small as a lima bean. That's what makes marsupials marsupials. Their babies are born so tiny that in order to survive they must live in a pouch on the mother's tummy. The pouch is called a marsupium. (Don't you wish you had one?) 
A baby marsupial lives hidden in the mother's warm moist pouch for months. There is sucks milk from a nipple like other baby mammals. One day it's big enough to poke its head out to see the world. The European explorers who saw kangaroos for the first time in Australia reported they had discovered a two-headed animal--with one head on the neck and another in the belly. 
North America has only one marsupial. You may have seen it: The Virginia opossum actually lives in most of the United States, not just Virginia. South America also has marsupials. But most marsupials live in or near Australia. They include the koala (which is not a bear), two species of wombat, the toothy black Tasmania devil, four species of black and white spotted ""native cats"" (though they're not cats at all), and many others. 
The most famous marsupials, however, are the kangaroos. All kangaroos hop--some of them six feet high and faster than forty miles an hour. More than fifty different species of kangaroo hop around on the ground--from the big red kangaroo to the musky rat kangaroo. 
",1.0
28,"Far away from here, following the Jade River, there was once a black mountain that cut into the sky like a jagged piece of rough metal. The villagers called it Fruitless Mountain because nothing grew on it and birds and animals did not rest there. 
Crowded in the corner of where Fruitless Mountain and the Jade River met was a village that was a shade of faded brown. This was because the land around the village was hard and poor. To coax rice out of the stubborn land, the field had to be flooded with water. The villagers had to tramp in the mud, bending and stooping and planting day after day. Working in the mud so much made it spread everywhere and the hot sun dried it onto their clothes and hair and homes. Over time, everything in the village had become the dull color of dried mud. 
One of the houses in this village was so small that its wood boards, held together by the roof, made one think of a bunch of matches tied with a piece of twine. Inside, there was barely enough room for three people to sit around the table--which was lucky because only three people lived there. One of them was a young girl called Minli. 
Minli was not brown and dull like the rest of the village. She had glossy black hair with pink cheeks, shining eyes always eager for adventure, and a fast smile that flashed from her face. When people saw her lively and impulsive spirit, they thought her name, which meant quick thinking, suited her well. ""Too well,"" her mother sighed, as Minli had a habit of quick acting as well. 
",1.0
29,"Great whirling storms roar out of the oceans in many parts of the world. They are called by several names--hurricane, typhoon, and cyclone are the three most familiar ones. But no matter what they are called, they are all the same sort of storm. They are born in the same way, in tropical waters. They develop the same way, feeding on warm, moist air. And they do the same kind of damage, both ashore and at sea. Other storms may cover a bigger area or have higher winds, but none can match both the size and the fury of hurricanes. They are earth's mightiest storms.
Like all storms, they take place in the atmosphere, the envelope of air that surrounds the earth and presses on its surface. The pressure at any one place is always changing. There are days when air is sinking and the atmosphere presses harder on the surface. These are the times of high pressure. There are days when a lot of air is rising and the atmosphere does not press down as hard. These are times of low pressure. Low-pressure areas over warm oceans give birth to hurricanes.
No one knows exactly what happens to start these storms. But when conditions are right, warm, moist air is set in motion. It begins to rise rapidly from the surface of the ocean in a low pressure area.
Like water in a hose, air flows from where there is more pressure to where there is less pressure. And so air over the surface of the ocean flows into the low pressure area, picking up moisture as it travels. This warm, moist air soars upward.
As the air rises above the earth, it cools. The cooling causes moisture to condense into tiny droplets of water that form clouds. As the moisture condenses, it gives off heat. Heat is one kind of energy. It is the energy that powers the storm. The clouds are the source of the storm's rain.
The low-pressure area acts like a chimney--warm air is drawn in at the bottom, rises in a column, cools, and spreads out. As the air inside rises and more air is drawn in, the storm grows.
The air being drawn in, however, does not travel in a straight line. The earth's surface is rotating, and the rotation causes the path to curve. The air travels in a spiral within the storm. In the Northern Hemisphere, the spiraling winds travel counterclockwise--the opposite of the way the hands of a clock move. In the Southern Hemisphere, they travel clockwise.
",1.0
30,"The word computer once meant a person who did computations, but now it almost always refers to automated electronic devices. Computers can do much more than calculate, however. They are now used in all sorts of ways to better control or automate products and processes. For example, computers are used in airplanes and automobiles to control the way that fuel is injected into the engine, and they are used to monitor every part of the production process in most modern factories. Computers help people write reports, draw pictures, and keep track of information. Since the invention of the Internet, computers are also used to gather information from digital libraries located all over the world, to send and receive electronic messages (e-mail), and to work, shop, and bank from home. 
Computers come in many sizes and shapes. They range from small devices that perform one specific function, such as those in cameras that control the shutter speed, to supercomputers. Supercomputers are specially engineered to be able to perform trillions of operations per second. Because they are so powerful and therefore so expensive they are generally used only by government agencies and large research centers. 
Parts of a Computer System. 
A computer system requires both hardware and software. Hardware includes all of the mechanical parts of a computer. Software consists of the instructions and data that the hardware uses to perform its tasks. 
Hardware. 
All computers, no matter how large or small, have basically the same types of hardware. These include a central processing unit (CPU), memory, storage (secondary memory), input/output (I/O) devices, and some type of telecommunication device. 
The CPU is the computer's 'brain,' where all computations are performed. The computer carries out its computations one step at a time, with each step occurring on each 'beat' of its built-in clock. The fastest computer clocks now beat more than 3 GHz (gigahertz), or billions of times per second.
Memory is where instructions and data are held while being worked on. Read-only memory (ROM) is built into the computer and cannot be changed. ROM contains instructions that the computer needs to start up. Random-access memory (RAM), or one of its variants, is typically used for the main computer memory because of its speed. Information is stored temporarily in RAM as a computer processes data and instructions. 
Secondary memory is where instructions and data are saved for long-term storage. Most computers use a magnetic device called a hard drive for storage. A hard drive accesses data very quickly. Slower devices are often used to store files on magnetic tape or optical discs such as compact discs (CDs) and digital video discs (DVDs). 
I/O devices enable communication between a computer and the person using it. Input devices allow the user to enter data or commands for processing by the CPU. They include the keyboard, mouse, joystick, scanner, and digital tablet. Output devices let the user see or hear the results of the computer's data processing. They include the monitor, printer, and speakers. 
Telecommunication devices enable computers to send data through telephone lines or other channels. In this way computer users can exchange information with one another. These devices include regular telephone modems, digital subscriber line (DSL) telephone modems, cable modems, and various wireless modems. 
",1.0
31,"It was then that the fox appeared. 
""Good morning,"" said the fox. 
""Good morning,"" the little prince responded politely, although when he turned around he saw nothing. 
""I am right here,"" the voice said, ""under the apple tree."" 
""Who are you?"" asked the little prince, and added, ""You are very pretty to look at."" 
""I am a fox,"" said the fox. 
""Come and play with me,"" proposed the little prince. ""I am so unhappy."" 
""I cannot play with you,"" the fox said. ""I am not tamed."" 
""Ah! Please excuse me,"" said the little prince. 
But, after some thought, he added: 
""What does that mean--'tame'?"" 
""You do not live here,"" said the fox. ""What is it that you are looking for?"" 
""I am looking for men,"" said the little prince. ""What does that mean--'tame'?"" 
""Men,"" said the fox. ""They have guns, and they hunt. It is very disturbing. They also raise chickens. These are their only interests. Are you looking for chickens?"" 
""No,"" said the little prince. ""I am looking for friends. What does that mean-- 'tame'?"" 
""It is an act too often neglected,"" said the fox. ""It means to establish ties."" 
""'To establish 'ties'?"" 
""Just that,"" said the fox. ""To me, you are still nothing more than a little boy who is just like a hundred thousand other little boys. And I have no need of you. And you, on your part, have no need of me. To you, I am nothing more than a fox like a hundred thousand other foxes. But if you tame me, then we shall need each other. To me, you will be unique in all the world. To you, I shall be unique in all the world..."" 
""I am beginning to understand,"" said the little prince. ""There is a flower... I think that she has tamed me..."" 
""It is possible,"" said the fox. ""On the Earth one sees all sorts of things."" 
",1.0
32,"Are you thinking about getting a pet? Then read on to see which one might be best for you. 
Where to Start. 
Pets can be great! Who else licks your face, chirps happily, or purrs in your lap? A pet can make you feel good and can calm you down when you're upset. And caring for a pet can help you learn about kindness and responsibility. 
There are all sorts of pets. Some take a lot of time and attention and need a lot of space. Others can fit in a corner and don't need much care at all. Some live just a year or two. Others may still be alive when you leave home for good! Some may be happy to stay in a cage-others may mess on your carpets and scratch your couch. 
So, before your family rushes out to get a pet, why not sit down and talk? Ask your parents how they feel about it. The pet you want has to be one that they want too. After all, a parent needs to be the one in charge of pet care and willing to take up the slack if necessary. 
Here are some things to do before making a decision: 
Talk to people who have a pet like the one you want. Ask them what they like and don't like about it. Find out what's fun and what's tough about having this pet. Check out how much time, money, space, and hard work the pet takes. 
Read some pet books or go online to learn more. 
Talk to a vet who treats the kind of pet you're thinking about getting. 
Check to make sure nobody in the family is allergic to pets or to pet bedding. 
Study the charts [...]. (These are, of course, just the opinions or recommendations of Ranger Rick.) 
If you decide to get a pet, figure out how to divide the chores among family members. 
Even if you don't end up with a pet, you can have fun reading about the possibilities! 

",1.0
